@relation sentimentos

@attribute text string
@attribute sentimento {Negativo,Neutro,Positivo}

@data
'@babi_lm vish....que merda :( minha mae/familia quase toda votou no ciro/pt daí praticamente 90% vai votar no haddad, só tem 2 tios cuzões que vão votar no bolsonazi, impossível convencer essa glr a votar no pt ce acha?',Negativo
'@gabiefernandes to com tanto medo gabie :(',Negativo
'Aaaah eu queria muito sua Vitória :( https://t.co/y4boFUAMBc',Negativo
'@gabiefernandes gabie, sinceramente eu nao sei mais o que vai acontecer, onde isso tudo vai parar, eu to muito triste, de verdade :(',Negativo
'@gabiefernandes nossos peoximos quatro anos pretendem ser longos. cada dia que pssa eu desacredito menos na humanidade... eu to com muito muito medo :( minha vida e de pessoas que eu amo em risco',Negativo
'Eu sou lgbt+ e tô com medo do que pode acontecer com o país. tenho mais medo das pessoas que votam no bozo do que dele em si. seus eleitores estão achando que agora tá liberado ser homofóbico e racista. eu tô com muito medo :(',Negativo
'@DavidHilger amigo eu nem dormi ainda :(',Negativo
'@jescasm sim :( porém estarei 2 quarteirões de distancia da mestra',Negativo
'@aiqfome É que todo mundo recebe e-mail de cupom e eu não :(',Negativo
'@KJIxSKY AIRA..... :((',Negativo
'Isso é extremamente preocupante :( A galera fazendo meme dele só fortalece a imagem, medo de ele ser uma cria de Bozo nos próximos anos https://t.co/peXkJP6Y8U',Negativo
'@ScenesFromLuis Agora quero chorar :(',Negativo
'@Justdisorder entendo :( cuidado neném',Negativo
'@910WG Dá beijinho :(',Negativo
'A vida e suas surpresas. Triste :(',Negativo
'@femalespoesie Eita :( ta c que?',Negativo
'@gabiefernandes o pior é que a gente quase consegue ver pra onde a gente tá indo.... e não é nada legal :(',Negativo
'Eu não consegui dormir essa noite enquanto os que votaram no Coiso com certeza dormiram tranquilamente mesmo com as mãos sujas de sangue :( #AgoraÉHaddad #EleNão',Negativo
'afff não acredito que tô sozinha em casa em horário de aula, sem poder cvs com o crush e os amigos :((((',Negativo
'@caraantipatica Mas amiga, sério agora... apaga aqui pq tá me dando vergonha de vc :(',Negativo
'@cabellosalut Dormi tbm, q pena :( a noite vc dorme pequena',Negativo
'Meu celular tá com a bateria ruim e eu não posso trocar ele ainda :(',Negativo
'@cansadojoao é o role que eu queria ir mas não vou pq não vou tá em pato :(',Negativo
'@mauriciojr Eu preciso rever minha timeline na rede azul :(',Negativo
'@Negaoemparis Infelizmente se o Bozonabo for eleito tu não vai mais ter liberdade pra fazer memes :(',Negativo
'@EsqueceuJimin Cada dia que passa eu odeio mais alguns humanos. Sinto muito pelo seu cachorro :( https://t.co/8Ci8R7fDRP',Negativo
'@askmenfess Sabrina :(',Negativo
'@alexsemstress1 não era minha intenção :(',Negativo
'eu deveria ter abraçado o Suplicy durante a parada lgbt+ desse ano :(',Negativo
'@sescsp cursos nos quais eu nunca consigo me inscrever, sesc :( acho q vou parar de seguir pra parar de passar vontade',Negativo
'@Rodrigollhp Nem acabou e eu já to sentindo falta :(',Negativo
'@starrystarman Te entendo... A vontade de fugir daqui tá enorme :(',Negativo
'Nem sei mais usar isso aqui kkkjkjk :(',Negativo
'meu estômago tá uma porcaria. só aceita água mesmo e ainda aperta de dor e queimação :(',Negativo
'@pedrinpedral tu faz comigo sempre, mano. :(',Negativo
'@brunodiaskt Coitadinho dos dois Bruno :(((',Negativo
'bom dia, porém não tão bom como eu queria, mas ok :(',Negativo
'@SannJones Eu fiquei triste quando vi uma publicação do seu meu tio preferido. :(',Negativo
'@janainatunussi Jana, isso me entristece tanto... parece manchete de meme mas é real e é no nosso estado que aconteceu isso. E vc tá certa, os  cidadãos de bem  que elegeram esses idiotas aí vão culpar os outros quando tudo estiver na mesma ou piorar por aqui :(',Negativo
'@joccastanheira meu Deus Jo. eu to desesperada :(',Negativo
'Eu me vejo nessa situação. Tentei dialogar e até o momento só ouvi: não dá mais para votar no PT :( https://t.co/XtysXY8fYa',Negativo
'r.i.p mechanical pencil :((',Negativo
'@matheusmerighe égua amigo, mas eu fiquei assim por causa das eleições :(',Negativo
'@_Igorzitu Mano, eu sinto muito por você estar tendo que ler/debater certas coisas com certas pessoas.... não entra na minha cabeça que até seu próprio amigo está dando risada e apoiando ideias tão ruins assim :(',Negativo
'Nem senador/senadora nem as deputadas em que votei foram eleitas, uma era transfeminista. É, parece que é pedir demais ver pessoas desse tipo nos representando :(',Negativo
'eu to bem viuva do ciro :(',Negativo
'@Igor_MRibeiro @evilvice_esport Eu vi :((((( mas rlx, vai tudo dar certo!!',Negativo
'Nessas últimas duas semanas as coisas aconteceram de uma forma tão estranha... eu não quero que Jesus leve minha vozinha não :(',Negativo
'[8/10 10:19] Pitbull da Favela: 😒😒😒😒😒 [8/10 10:19] Pitbull da Favela: Nem falo nada😴 [8/10 10:26] Ester 🌟: 🤦🏻‍♀🤦🏻‍♀🤦🏻‍♀🤦🏻‍♀ Aí drogaaa :(',Negativo
'se por acaso eu não vos cumprimentar à distância não é por mal, eu sou meio vesgo :((',Negativo
'@hugodmpires Hugooo explica-me o que aconteceu! :(',Negativo
'não quero ver meus amigos morrendo :( https://t.co/e2X4c9Phzh',Negativo
'Ainda sobre as descrições, quando estou com saudades da tua fanfic eu sempre volto no capítulo do primeiro beijo deles...É tão... — aaa eu também volto lá sempre :((( é bem soft mesmo ahahah https://t.co/zOa9254CrI',Negativo
'@OverBe4ItBegan é difícil mana :( meu pai é um grande embuste também',Negativo
'Edison Lobão, Paulo Skaf, Benedito de Lira, André Moura, Valdir Raupp, Garibaldi Alves Filho e Wadih Damous. foi uma eleição histórica se vc está reclamando é pq talvez esteja tisti pq seu lado perdeu :(',Negativo
'@EsqueceuJimin Sei bem como é passar por isso, sinto muito por você e pelo doguinho :(',Negativo
'Eu não estou acreditando que vou passar a véspera e até o meu aniversário doente, febril, com tosse, e trabalhando. :(',Negativo
'@752KB Dá vontade de esmurrar de tão fofo. &gt;:(',Negativo
'@anniices pois é amiga, tenho medo de ser coagido sabe :( tem gente que não sabe discutir e não to afim de colecionar trauma nem situação bad por conta disso, pq infelizmente preciso do $$',Negativo
'@thaisacoimbra_ igual aos dias que se seguiram a execução da marielle e o incendio do Museu Nacional :(((',Negativo
'Uma segunda-feira decepcionante :(',Negativo
'Ta dificil anjo :( https://t.co/EhcGIN7ZGY',Negativo
'eu so espero q em 4 anos esse homem não consiga fazer tanto estrago assim :(((',Negativo
'@AnaLuizaMChef @evilvice_esport Não conseguimos a vaga na LATAM 2019 :(',Negativo
'Eu não tenho amigos :(',Negativo
'@yanzinhown Mlk sexta vai ter 20 atrações lá, pena que vou pra Linhares :(',Negativo
'@kaiqueamurim @carolfuraci Poxa, bem que gostaríamos, mas não temos como. :( https://t.co/Z0SD3YrTtt',Negativo
'Uma coisa boa nesse dia noia... a gente trabalha só até quinta-feira! :(',Negativo
'O show do bastarz foi cancelado :((( eu tava tão ansiosa AAAAAAAAAA',Negativo
'@Alascalascada não são :( te conto no zap meu amor',Negativo
'@Joana_Carreiro Ele vai mesmo sair e a maior parte das fábricas iram para lá também :( deixa me triste saber que algumas paisagens que gostava de ver provavelmente vão deixar de existir',Negativo
'Eu tô tão triste com esse país :(',Negativo
'AAAAAAAH MEU DEUS Q SAUDADES DO MEU CASAL DAY E JUNE :( chegou a apertar o coraçao agr https://t.co/tGWPTPNCJP',Negativo
'@bebecas15 a esperança é a última a morrer :(',Negativo
'@Igor_MRibeiro @evilvice_esport AAAAAAA n creio q tu saiu :((( mas novas oportunidades virão 💚',Negativo
'ah gente vms esquecer um pouco de política e lembrar q essa semana tem a nossa camila aqui no Brasil,q é triste pois n vou :( https://t.co/PIydAr7JzH',Negativo
'@marielydias_ Nossa mor, nem me fale... É cada coisa que eu leio que dá desespero :(',Negativo
'hoje eu acordei super triste e com uma angústia no peito, eh triste saber que mais de 40 milhões de pessoas (incluindo “amigos” e seus próprios familiares) apoiam o racismo, o facismo, a homofobia... lamentável :(',Negativo
'esse sorriso me traz muita paz :( https://t.co/A4xHY4ecFH',Negativo
'@ieuluca amor olha :(',Negativo
'arreguei de ir na academia com essa chuva :(',Negativo
'Quero o meu gatinho para me fazer massagens na barriga :(',Negativo
'Eu sou a maior Larissa stan desse site — ain 💖💘💕🙈🧡💜 modeuso :(( obrigada!! https://t.co/JBC3KFxoUq',Negativo
'E eu que nem voto, mas consegui fazer a cabeça dos meus parentes em votar no politico que eu gostava. Uma pena que não deu certo :(',Negativo
'@henrypdrosa aaaaaa dois:::(',Negativo
'eu to tão triste que nem nos meninos eu to conseguindo focar :(',Negativo
'@uttexonct não queroooo, tô muito triste :(',Negativo
'@karynslv eu tive que tomar remédio pra dormir de tanto que chorei :( mas é aquilo, vamo tentar manter as estribeiras que nem tudo tá perdido, vai dar tudo certo mana.',Negativo
'@jomesband Siga a palhaçada :(',Negativo
'@L16NK De nada, gracinha. :( Eu tô meio bleh com isso de eleição, mas enfim... E você?',Negativo
'no campo teórico eu entendo tudo, eu me sinto forte, unida, no campo prático eu chego bambeia a perna de tanta fraqueza que me dá, esse segundo turno vai me adoecer véi :(',Negativo
'@cchanandlerbong :( força, amiga',Negativo
'bom sorte, vai dar tudo certo sim, não fica com medo :( https://t.co/jl8ZHzDGCk',Negativo
'e ontem q eu jurei q a ursula iria conseguir :( muito triste isso',Negativo
'@K_Santos07 ainda n acredito q Ciro n foi pro segundo turno :( ele era minha esperança!',Negativo
'@marianasclara sim tem varios brancos e nulos principalmente das poc do francês que “querem dormir com a consciência tranquila” vou tentar conversar com as monas mas um deles disse hj que se fosse pra votar votava no bolso só n queria pt corrupção dirceu e companhia :(',Negativo
'lolo ou crack? — Eu não uso droga, pq a droga sou eu :( kkkkkk https://t.co/as71dHMdzd',Negativo
'@alexsemstress1 não fiques desiludido comigo pfv :(',Negativo
'@jiggukfast mas eu falo  os dois estao sumidos com selca  :( eu quis dizer que taekook e vmin estao sumidos com selca',Negativo
'Ainda bem que amanhã tenho terapia. Essa segunda ta com um clima péssimo :((((',Negativo
'@thalha_ eu desisti de uma matéria e a outra vou pedir pra entregar depois :(',Negativo
'@wixngl :( seus pais apoiam o bolso, Aninha?',Negativo
'fora que aqui tb tem um dos índices mais altos de suicídio do norte, as pessoas oprimidas vão continuar sendo oprimidas :(',Negativo
'@4kkl4 só quero q ela me note :(',Negativo
'Quero começar mas tenho MUITA preguiça :(((( https://t.co/bSPqo6F0ff',Negativo
'3g da claro não funcionou em Miranda do Norte :(',Negativo
'to coçando pra pintar o cabelo porém com medo de estragar ele ou ficar feio :(',Negativo
'@paulaisnothome kkkkk o Ciro já disse que esse era a última dele :( eu queria',Negativo
'@grinchthekid bad demais, pô.... :(',Negativo
'@carolinecpain Oq sua mãe sente agora representa muitos de nós :((',Negativo
'@euluisamatta @camilaguerreio Afffffff migas :((((( Me sinto tão impotente O que é que a gente pode fazer? Eu já cortei laços com todo mundo que tem sangue nas mãos',Negativo
'@493YK Vai dar tudo certo. Fé no haddaddy :(',Negativo
'@camilacrf_ Eu não mandei, eu pedi! Mas nem pedindo minha namorada atendeu :(',Negativo
'@polengrito muito triste ter que ficar com medo desses projetos de fascistas né :(',Negativo
'@heitordt Só não acho bem feito pq foi muito pior pra gente :(',Negativo
'@arcanjoserra Miguel, tentei te mandar uma DM e não consegui :( Me chama que eu tenho a solução da sua dúvida, hehehe 💙',Negativo
'Nem vi minha mãe ainda p dar parabéns p ela :(',Negativo
'meu sonho :( https://t.co/oZP3xUBdKd',Negativo
'Ngm gosta do violeiro role :((',Negativo
'Bom, quem.vota nele quer exatamente isso :( https://t.co/XvhjjYyFo5',Negativo
'Queria tanto um beijinho pra sarar o coração :(',Negativo
'@franja_80 @berieux AH NÃO :((((',Negativo
'@Bruna_Hawk @DuddsR6 @guicaielli @IntacTcatum @Paluh_R6 @tborinellii @marcosdryx O que eu fiz? :(',Negativo
'@Caroliina_A @nepomucenom21 @gustavotaciano_ kkkkkkkkkk passa nada :(',Negativo
'@hidekisuzuki_ Migo, eu tô desde ontem com crise depressiva e de ansiedade. Eu realmente não queria vir pro trabalho hoje, o que piora essa vontade é que praticamente toda a empresa apoia o Coiso. A vontade absurda de só morrer é real :(',Negativo
'@felcastilho Tristeza ser desse estado. :(',Negativo
'pensei que fosse sair cedo hoje, mas não é o caso. :(',Negativo
'@valoreconomico Inacreditável que tem pessoas wue votem nesse imbecil :(',Negativo
'E saudades de não perder 2h da minha vida todos os dias em transportes :(',Negativo
'@Areeeshh Acha? :(',Negativo
'Na tristeza a língua inglesa não ter a composição do inh Quero falar coisinhas fofinhas e não tem graça nenhuma :(',Negativo
'@eurotrasherr não somos tristes &gt;:(',Negativo
'E a resposta provavelmente é sim :( https://t.co/bfUaUbVyTN',Negativo
'Metade do meu coração só quer te ver de novo E a outra só pensa em você Não tem nenhum espaço pra eu amar alguém de novo Em mim, só existe você E é aí que eu percebo A falta que me faz você E nessas horas, eu nem ligo pra dinheiro Pra eu me sentir inteiro, só preciso de você :(',Negativo
'@Zepykenu @HorlandoSilvaa @jairbolsonaro Realmente. Mas acho que estamos sendo atingidos com uma falta de propostas gritantes... Creio que um candidato que não pode explicar seu plano econômico não é o suficiente no momento :((',Negativo
'@whooali Sério isso? Meu Deus :((((( uma vida inteira pela frente 😭',Negativo
'@kinguanlinie exclui nao :((',Negativo
'Hoje estou precisando tanto de um abraço da pessoa :(',Negativo
'comprei two point hospital ontem num guentava mais jogar o pirata :-(',Negativo
'fui pegar café pra acordar e selecionei o pingado (odeio) kkk bebi só pra não jogar fora :(',Negativo
'Saudade dos meus amigos :(',Negativo
'@Vito_Mili O foda é que a esquerda deveria ter tomado outras medidas pra ter se aproximado do trabalhador, mas no fim tudo vira artigo acadêmico e lacração de internet. Tamo perdido :(',Negativo
'@scruffmini @sorryimthai Enquanto tem adolescente de 16/17 anos votando no  mito , tem idoso que viveu na ditadura chorando com o retrocesso... Ta foda :(',Negativo
'“Ói ele se rendeu” KKKKKKKKKKKKK mas no fundo estou com dó :( https://t.co/MSeif5FRAv',Negativo
'saudades do secundário em que ninguém fazia uma merda e passávamos todos :(',Negativo
'ai bicho, to tão triste agora que nem sei :(',Negativo
'@mareilhas amiga, se eles nao tiverem 100% convictos e realmente for o antipetismo, tenta reverter, negocio é dialogar com todo mundo que der :(',Negativo
'so queria ta em casa fumando um baseadinho :(',Negativo
'@SamOdev que pesado :(',Negativo
'@mthhhjk eu ia te mandar um parabéns mó daora :( mas porra mesmo assim parabéns brode tamo junto',Negativo
'@louberniz Poxa, bea. :( Gostaríamos de conversar com você, para entender melhor o que ocorreu. Por favor, pode nos informar seu telefone, por DM?',Negativo
'@gabrlvs exato... foda isso, não tenho emocional pra fazer nada hoje :(',Negativo
'vou tentar me distrair vou ver uns videos da chaeyoung agora :(',Negativo
'@MulherTamarindo É por falta de interpretação de texto (e outras coisinhas) que estamos elegendo bonoro e cia :(',Negativo
'Eu não aguento com a sua beleza... Sério! Quando vejo fotinhas sua eu fico todo bobo. :( https://t.co/93hGw67Vfq',Negativo
'@liagoncaalves infelizmente :(',Negativo
'@zequinha__ Tô aqui :(',Negativo
'@lucasradaelli Já eu discordo. Perfume - meu ou alheio, bom ou ruim - me dá crise de enxaqueca :(',Negativo
'@LuizCarloslols Nossa :( Me dá um abraço e vem que a gente divide o Joint! 💚',Negativo
